"d","t","travelers","CumulativeT"
"2","2018-09-18 11:24:01","1","22498"
"2","2018-09-18 11:24:02","1","22499"
"2","2018-09-18 11:24:03","1","22500"
"2","2018-09-18 11:24:05","2","22502"
"2","2018-09-18 11:24:06","1","22503"
"2","2018-09-18 11:24:07","2","22505"
"2","2018-09-18 11:24:09","1","22506"
"2","2018-09-18 11:24:13","1","22507"
"2","2018-09-18 11:24:14","2","22509"
"2","2018-09-18 11:24:20","1","22510"
"2","2018-09-18 11:24:22","1","22511"
"2","2018-09-18 11:24:24","1","22512"
"2","2018-09-18 11:24:28","1","22513"
"2","2018-09-18 11:24:32","2","22515"
"2","2018-09-18 11:24:34","1","22516"
"2","2018-09-18 11:24:36","1","22517"
"2","2018-09-18 11:24:37","1","22518"
"2","2018-09-18 11:24:38","1","22519"
"2","2018-09-18 11:24:40","2","22521"
"2","2018-09-18 11:24:42","1","22522"
"2","2018-09-18 11:24:44","1","22523"
"2","2018-09-18 11:24:46","1","22524"
"2","2018-09-18 11:24:51","2","22526"
"2","2018-09-18 11:24:52","1","22527"
"2","2018-09-18 11:24:54","1","22528"
"2","2018-09-18 11:24:57","1","22529"
"2","2018-09-18 11:24:59","1","22530"
"2","2018-09-18 11:25:00","2","22532"
"2","2018-09-18 11:25:01","1","22533"
"2","2018-09-18 11:25:03","1","22534"
"2","2018-09-18 11:25:10","1","22535"
"2","2018-09-18 11:25:11","1","22536"
"2","2018-09-18 11:25:13","1","22537"
"2","2018-09-18 11:25:14","2","22539"
"2","2018-09-18 11:25:17","1","22540"
"2","2018-09-18 11:25:18","3","22543"
"2","2018-09-18 11:25:21","1","22544"
"2","2018-09-18 11:25:22","3","22547"
"2","2018-09-18 11:25:23","1","22548"
"2","2018-09-18 11:25:25","1","22549"
"2","2018-09-18 11:25:27","1","22550"
"2","2018-09-18 11:25:28","1","22551"
"2","2018-09-18 11:25:31","1","22552"
"2","2018-09-18 11:25:33","1","22553"
"2","2018-09-18 11:25:34","1","22554"
"2","2018-09-18 11:25:36","1","22555"
"2","2018-09-18 11:25:37","1","22556"
"2","2018-09-18 11:25:38","1","22557"
"2","2018-09-18 11:25:40","1","22558"
"2","2018-09-18 11:25:43","1","22559"
"2","2018-09-18 11:25:44","1","22560"
"2","2018-09-18 11:25:45","1","22561"
"2","2018-09-18 11:25:49","1","22562"
"2","2018-09-18 11:25:50","3","22565"
"2","2018-09-18 11:25:59","1","22566"
"2","2018-09-18 11:26:00","1","22567"
"2","2018-09-18 11:26:06","1","22568"
"2","2018-09-18 11:26:09","2","22570"
"2","2018-09-18 11:26:10","4","22574"
"2","2018-09-18 11:26:14","1","22575"
"2","2018-09-18 11:26:15","1","22576"
"2","2018-09-18 11:26:16","1","22577"
"2","2018-09-18 11:26:18","2","22579"
"2","2018-09-18 11:26:19","2","22581"
"2","2018-09-18 11:26:20","2","22583"
"2","2018-09-18 11:26:25","1","22584"
"2","2018-09-18 11:26:26","1","22585"
"2","2018-09-18 11:26:28","1","22586"
"2","2018-09-18 11:26:31","2","22588"
"2","2018-09-18 11:26:38","2","22590"
"2","2018-09-18 11:26:40","1","22591"
"2","2018-09-18 11:26:41","1","22592"
"2","2018-09-18 11:26:44","1","22593"
"2","2018-09-18 11:26:47","1","22594"
"2","2018-09-18 11:26:49","1","22595"
"2","2018-09-18 11:26:53","2","22597"
"2","2018-09-18 11:26:54","1","22598"
"2","2018-09-18 11:27:00","2","22600"
"2","2018-09-18 11:27:01","1","22601"
"2","2018-09-18 11:27:02","1","22602"
"2","2018-09-18 11:27:03","2","22604"
"2","2018-09-18 11:27:04","1","22605"
"2","2018-09-18 11:27:05","1","22606"
"2","2018-09-18 11:27:06","3","22609"
"2","2018-09-18 11:27:08","1","22610"
"2","2018-09-18 11:27:09","1","22611"
"2","2018-09-18 11:27:10","1","22612"
"2","2018-09-18 11:27:13","1","22613"
"2","2018-09-18 11:27:14","1","22614"
"2","2018-09-18 11:27:16","1","22615"
"2","2018-09-18 11:27:17","1","22616"
"2","2018-09-18 11:27:18","1","22617"
"2","2018-09-18 11:27:21","1","22618"
"2","2018-09-18 11:27:25","1","22619"
"2","2018-09-18 11:27:26","2","22621"
"2","2018-09-18 11:27:27","1","22622"
"2","2018-09-18 11:27:28","1","22623"
"2","2018-09-18 11:27:30","1","22624"
"2","2018-09-18 11:27:31","1","22625"
"2","2018-09-18 11:27:32","2","22627"
"2","2018-09-18 11:27:33","1","22628"
"2","2018-09-18 11:27:34","1","22629"
"2","2018-09-18 11:27:41","2","22631"
"2","2018-09-18 11:27:42","1","22632"
"2","2018-09-18 11:27:43","2","22634"
"2","2018-09-18 11:27:47","2","22636"
"2","2018-09-18 11:27:48","2","22638"
"2","2018-09-18 11:27:49","1","22639"
"2","2018-09-18 11:27:51","2","22641"
"2","2018-09-18 11:27:53","1","22642"
"2","2018-09-18 11:27:55","2","22644"
"2","2018-09-18 11:28:01","3","22647"
"2","2018-09-18 11:28:05","1","22648"
"2","2018-09-18 11:28:10","3","22651"
"2","2018-09-18 11:28:14","1","22652"
"2","2018-09-18 11:28:17","1","22653"
"2","2018-09-18 11:28:19","1","22654"
"2","2018-09-18 11:28:22","1","22655"
"2","2018-09-18 11:28:24","1","22656"
"2","2018-09-18 11:28:25","1","22657"
"2","2018-09-18 11:28:26","1","22658"
"2","2018-09-18 11:28:27","1","22659"
"2","2018-09-18 11:28:28","1","22660"
"2","2018-09-18 11:28:29","1","22661"
"2","2018-09-18 11:28:32","1","22662"
"2","2018-09-18 11:28:33","1","22663"
"2","2018-09-18 11:28:35","1","22664"
"2","2018-09-18 11:28:36","1","22665"
"2","2018-09-18 11:28:38","1","22666"
"2","2018-09-18 11:28:43","1","22667"
"2","2018-09-18 11:28:47","1","22668"
"2","2018-09-18 11:28:48","1","22669"
"2","2018-09-18 11:28:51","1","22670"
"2","2018-09-18 11:28:54","1","22671"
"2","2018-09-18 11:28:55","1","22672"
"2","2018-09-18 11:28:56","1","22673"
"2","2018-09-18 11:28:58","2","22675"
"2","2018-09-18 11:28:59","1","22676"
"2","2018-09-18 11:29:02","1","22677"
"2","2018-09-18 11:29:04","1","22678"
"2","2018-09-18 11:29:05","1","22679"
"2","2018-09-18 11:29:07","2","22681"
"2","2018-09-18 11:29:11","1","22682"
"2","2018-09-18 11:29:15","1","22683"
"2","2018-09-18 11:29:16","2","22685"
"2","2018-09-18 11:29:22","2","22687"
"2","2018-09-18 11:29:23","1","22688"
"2","2018-09-18 11:29:24","1","22689"
"2","2018-09-18 11:29:28","1","22690"
"2","2018-09-18 11:29:31","1","22691"
"2","2018-09-18 11:29:35","1","22692"
"2","2018-09-18 11:29:36","1","22693"
"2","2018-09-18 11:29:38","1","22694"
"2","2018-09-18 11:29:41","1","22695"
"2","2018-09-18 11:29:43","1","22696"
"2","2018-09-18 11:29:45","2","22698"
"2","2018-09-18 11:29:47","1","22699"
"2","2018-09-18 11:29:51","1","22700"
"2","2018-09-18 11:29:52","1","22701"
"2","2018-09-18 11:29:53","1","22702"
"2","2018-09-18 11:29:55","1","22703"
"2","2018-09-18 11:29:56","1","22704"
"2","2018-09-18 11:29:59","1","22705"
"2","2018-09-18 11:30:00","1","22706"
"2","2018-09-18 11:30:04","2","22708"
"2","2018-09-18 11:30:07","2","22710"
"2","2018-09-18 11:30:08","1","22711"
"2","2018-09-18 11:30:12","1","22712"
"2","2018-09-18 11:30:16","1","22713"
"2","2018-09-18 11:30:18","2","22715"
"2","2018-09-18 11:30:21","1","22716"
"2","2018-09-18 11:30:22","2","22718"
"2","2018-09-18 11:30:23","3","22721"
"2","2018-09-18 11:30:26","1","22722"
"2","2018-09-18 11:30:28","1","22723"
"2","2018-09-18 11:30:29","2","22725"
"2","2018-09-18 11:30:35","2","22727"
"2","2018-09-18 11:30:36","2","22729"
"2","2018-09-18 11:30:37","1","22730"
"2","2018-09-18 11:30:43","1","22731"
"2","2018-09-18 11:30:44","1","22732"
"2","2018-09-18 11:30:45","1","22733"
"2","2018-09-18 11:30:46","1","22734"
"2","2018-09-18 11:30:48","1","22735"
"2","2018-09-18 11:30:57","1","22736"
"2","2018-09-18 11:30:58","1","22737"
"2","2018-09-18 11:30:59","1","22738"
"2","2018-09-18 11:31:06","1","22739"
"2","2018-09-18 11:31:12","2","22741"
"2","2018-09-18 11:31:13","1","22742"
"2","2018-09-18 11:31:17","1","22743"
"2","2018-09-18 11:31:18","2","22745"
"2","2018-09-18 11:31:21","1","22746"
"2","2018-09-18 11:31:24","1","22747"
"2","2018-09-18 11:31:26","3","22750"
"2","2018-09-18 11:31:27","1","22751"
"2","2018-09-18 11:31:29","1","22752"
"2","2018-09-18 11:31:31","3","22755"
"2","2018-09-18 11:31:35","1","22756"
"2","2018-09-18 11:31:36","2","22758"
"2","2018-09-18 11:31:37","1","22759"
"2","2018-09-18 11:31:38","2","22761"
"2","2018-09-18 11:31:39","1","22762"
"2","2018-09-18 11:31:40","1","22763"
"2","2018-09-18 11:31:42","2","22765"
"2","2018-09-18 11:31:44","1","22766"
"2","2018-09-18 11:31:48","1","22767"
"2","2018-09-18 11:31:50","1","22768"
"2","2018-09-18 11:31:51","1","22769"
"2","2018-09-18 11:31:53","2","22771"
"2","2018-09-18 11:31:54","2","22773"
"2","2018-09-18 11:31:56","1","22774"
"2","2018-09-18 11:31:58","2","22776"
"2","2018-09-18 11:31:59","1","22777"
"2","2018-09-18 11:32:00","2","22779"
"2","2018-09-18 11:32:01","2","22781"
"2","2018-09-18 11:32:03","1","22782"
"2","2018-09-18 11:32:09","1","22783"
"2","2018-09-18 11:32:11","3","22786"
"2","2018-09-18 11:32:12","1","22787"
"2","2018-09-18 11:32:14","2","22789"
"2","2018-09-18 11:32:15","1","22790"
"2","2018-09-18 11:32:19","2","22792"
"2","2018-09-18 11:32:20","1","22793"
"2","2018-09-18 11:32:21","1","22794"
"2","2018-09-18 11:32:22","1","22795"
"2","2018-09-18 11:32:27","1","22796"
"2","2018-09-18 11:32:28","1","22797"
"2","2018-09-18 11:32:31","2","22799"
"2","2018-09-18 11:32:35","2","22801"
"2","2018-09-18 11:32:36","1","22802"
"2","2018-09-18 11:32:37","1","22803"
"2","2018-09-18 11:32:39","1","22804"
"2","2018-09-18 11:32:49","1","22805"
"2","2018-09-18 11:32:54","1","22806"
"2","2018-09-18 11:32:58","1","22807"
"2","2018-09-18 11:33:01","1","22808"
"2","2018-09-18 11:33:02","1","22809"
"2","2018-09-18 11:33:05","1","22810"
"2","2018-09-18 11:33:06","1","22811"
"2","2018-09-18 11:33:07","1","22812"
"2","2018-09-18 11:33:08","2","22814"
"2","2018-09-18 11:33:09","1","22815"
"2","2018-09-18 11:33:10","2","22817"
"2","2018-09-18 11:33:14","1","22818"
"2","2018-09-18 11:33:16","1","22819"
"2","2018-09-18 11:33:17","1","22820"
"2","2018-09-18 11:33:22","1","22821"
"2","2018-09-18 11:33:23","2","22823"
"2","2018-09-18 11:33:24","2","22825"
"2","2018-09-18 11:33:28","3","22828"
"2","2018-09-18 11:33:32","1","22829"
"2","2018-09-18 11:33:34","1","22830"
"2","2018-09-18 11:33:36","1","22831"
"2","2018-09-18 11:33:37","1","22832"
"2","2018-09-18 11:33:41","1","22833"
"2","2018-09-18 11:33:43","1","22834"
"2","2018-09-18 11:33:46","1","22835"
"2","2018-09-18 11:33:49","2","22837"
"2","2018-09-18 11:33:50","1","22838"
"2","2018-09-18 11:33:51","1","22839"
"2","2018-09-18 11:33:53","2","22841"
"2","2018-09-18 11:33:56","1","22842"
"2","2018-09-18 11:33:57","2","22844"
"2","2018-09-18 11:33:58","1","22845"
"2","2018-09-18 11:33:59","1","22846"
"2","2018-09-18 11:34:01","1","22847"
"2","2018-09-18 11:34:03","1","22848"
"2","2018-09-18 11:34:04","1","22849"
"2","2018-09-18 11:34:05","1","22850"
"2","2018-09-18 11:34:06","1","22851"
"2","2018-09-18 11:34:10","1","22852"
"2","2018-09-18 11:34:12","1","22853"
"2","2018-09-18 11:34:13","1","22854"
"2","2018-09-18 11:34:15","1","22855"
"2","2018-09-18 11:34:17","1","22856"
"2","2018-09-18 11:34:19","1","22857"
"2","2018-09-18 11:34:20","1","22858"
"2","2018-09-18 11:34:21","1","22859"
"2","2018-09-18 11:34:23","1","22860"
"2","2018-09-18 11:34:25","1","22861"
"2","2018-09-18 11:34:29","1","22862"
"2","2018-09-18 11:34:31","1","22863"
"2","2018-09-18 11:34:32","1","22864"
"2","2018-09-18 11:34:34","1","22865"
"2","2018-09-18 11:34:35","2","22867"
"2","2018-09-18 11:34:39","1","22868"
"2","2018-09-18 11:34:45","1","22869"
"2","2018-09-18 11:34:46","1","22870"
"2","2018-09-18 11:34:50","1","22871"
"2","2018-09-18 11:34:53","1","22872"
"2","2018-09-18 11:34:59","1","22873"
"2","2018-09-18 11:35:00","1","22874"
"2","2018-09-18 11:35:03","1","22875"
"2","2018-09-18 11:35:07","2","22877"
"2","2018-09-18 11:35:16","1","22878"
"2","2018-09-18 11:35:20","1","22879"
"2","2018-09-18 11:35:21","1","22880"
"2","2018-09-18 11:35:22","2","22882"
"2","2018-09-18 11:35:23","1","22883"
"2","2018-09-18 11:35:26","1","22884"
"2","2018-09-18 11:35:30","1","22885"
"2","2018-09-18 11:35:31","1","22886"
"2","2018-09-18 11:35:33","1","22887"
"2","2018-09-18 11:35:34","1","22888"
"2","2018-09-18 11:35:36","1","22889"
"2","2018-09-18 11:35:40","2","22891"
"2","2018-09-18 11:35:45","1","22892"
"2","2018-09-18 11:35:52","1","22893"
"2","2018-09-18 11:35:53","1","22894"
"2","2018-09-18 11:35:55","1","22895"
"2","2018-09-18 11:35:56","1","22896"
"2","2018-09-18 11:35:57","1","22897"
"2","2018-09-18 11:35:58","1","22898"
"2","2018-09-18 11:35:59","1","22899"
"2","2018-09-18 11:36:01","2","22901"
"2","2018-09-18 11:36:08","1","22902"
"2","2018-09-18 11:36:10","1","22903"
"2","2018-09-18 11:36:12","1","22904"
"2","2018-09-18 11:36:13","1","22905"
"2","2018-09-18 11:36:14","1","22906"
"2","2018-09-18 11:36:17","1","22907"
"2","2018-09-18 11:36:19","1","22908"
"2","2018-09-18 11:36:20","1","22909"
"2","2018-09-18 11:36:21","1","22910"
"2","2018-09-18 11:36:22","1","22911"
"2","2018-09-18 11:36:26","1","22912"
"2","2018-09-18 11:36:28","2","22914"
"2","2018-09-18 11:36:29","1","22915"
"2","2018-09-18 11:36:30","1","22916"
"2","2018-09-18 11:36:32","1","22917"
"2","2018-09-18 11:36:33","1","22918"
"2","2018-09-18 11:36:35","1","22919"
"2","2018-09-18 11:36:36","1","22920"
"2","2018-09-18 11:36:37","1","22921"
"2","2018-09-18 11:36:38","3","22924"
"2","2018-09-18 11:36:39","1","22925"
"2","2018-09-18 11:36:42","1","22926"
"2","2018-09-18 11:36:47","1","22927"
"2","2018-09-18 11:36:48","1","22928"
"2","2018-09-18 11:36:49","1","22929"
"2","2018-09-18 11:36:50","1","22930"
"2","2018-09-18 11:36:55","1","22931"
"2","2018-09-18 11:36:56","1","22932"
"2","2018-09-18 11:36:57","1","22933"
"2","2018-09-18 11:36:58","1","22934"
"2","2018-09-18 11:37:01","1","22935"
"2","2018-09-18 11:37:02","1","22936"
"2","2018-09-18 11:37:04","1","22937"
"2","2018-09-18 11:37:07","1","22938"
"2","2018-09-18 11:37:12","1","22939"
"2","2018-09-18 11:37:13","1","22940"
"2","2018-09-18 11:37:16","1","22941"
"2","2018-09-18 11:37:18","1","22942"
"2","2018-09-18 11:37:23","1","22943"
"2","2018-09-18 11:37:25","1","22944"
"2","2018-09-18 11:37:26","1","22945"
"2","2018-09-18 11:37:28","1","22946"
"2","2018-09-18 11:37:30","1","22947"
"2","2018-09-18 11:37:32","1","22948"
"2","2018-09-18 11:37:33","1","22949"
"2","2018-09-18 11:37:44","3","22952"
"2","2018-09-18 11:37:45","2","22954"
"2","2018-09-18 11:37:47","1","22955"
"2","2018-09-18 11:37:49","1","22956"
"2","2018-09-18 11:37:51","1","22957"
"2","2018-09-18 11:37:58","1","22958"
"2","2018-09-18 11:38:02","2","22960"
"2","2018-09-18 11:38:04","1","22961"
"2","2018-09-18 11:38:06","1","22962"
"2","2018-09-18 11:38:07","1","22963"
"2","2018-09-18 11:38:12","1","22964"
"2","2018-09-18 11:38:14","1","22965"
"2","2018-09-18 11:38:16","2","22967"
"2","2018-09-18 11:38:18","1","22968"
"2","2018-09-18 11:38:20","1","22969"
"2","2018-09-18 11:38:22","1","22970"
"2","2018-09-18 11:38:24","3","22973"
"2","2018-09-18 11:38:26","1","22974"
"2","2018-09-18 11:38:27","2","22976"
"2","2018-09-18 11:38:28","1","22977"
"2","2018-09-18 11:38:31","1","22978"
"2","2018-09-18 11:38:32","1","22979"
"2","2018-09-18 11:38:33","1","22980"
"2","2018-09-18 11:38:34","1","22981"
"2","2018-09-18 11:38:39","1","22982"
"2","2018-09-18 11:38:40","1","22983"
"2","2018-09-18 11:38:41","1","22984"
"2","2018-09-18 11:38:43","1","22985"
"2","2018-09-18 11:38:52","2","22987"
"2","2018-09-18 11:38:55","1","22988"
"2","2018-09-18 11:38:57","1","22989"
"2","2018-09-18 11:39:02","2","22991"
"2","2018-09-18 11:39:07","1","22992"
"2","2018-09-18 11:39:13","1","22993"
"2","2018-09-18 11:39:16","1","22994"
"2","2018-09-18 11:39:20","1","22995"
"2","2018-09-18 11:39:24","2","22997"
"2","2018-09-18 11:39:27","1","22998"
"2","2018-09-18 11:39:35","2","23000"
"2","2018-09-18 11:39:37","1","23001"
"2","2018-09-18 11:39:38","2","23003"
"2","2018-09-18 11:39:41","1","23004"
"2","2018-09-18 11:39:42","1","23005"
"2","2018-09-18 11:39:48","2","23007"
"2","2018-09-18 11:39:50","1","23008"
"2","2018-09-18 11:39:51","1","23009"
"2","2018-09-18 11:39:52","1","23010"
"2","2018-09-18 11:39:54","1","23011"
"2","2018-09-18 11:39:57","1","23012"
"2","2018-09-18 11:39:59","2","23014"
"2","2018-09-18 11:40:01","1","23015"
"2","2018-09-18 11:40:02","1","23016"
"2","2018-09-18 11:40:05","1","23017"
"2","2018-09-18 11:40:10","1","23018"
"2","2018-09-18 11:40:12","3","23021"
"2","2018-09-18 11:40:13","1","23022"
"2","2018-09-18 11:40:18","1","23023"
"2","2018-09-18 11:40:19","1","23024"
"2","2018-09-18 11:40:21","1","23025"
"2","2018-09-18 11:40:22","1","23026"
"2","2018-09-18 11:40:23","1","23027"
"2","2018-09-18 11:40:25","1","23028"
"2","2018-09-18 11:40:27","1","23029"
"2","2018-09-18 11:40:29","3","23032"
"2","2018-09-18 11:40:30","2","23034"
"2","2018-09-18 11:40:31","1","23035"
"2","2018-09-18 11:40:32","1","23036"
"2","2018-09-18 11:40:33","1","23037"
"2","2018-09-18 11:40:34","1","23038"
"2","2018-09-18 11:40:35","1","23039"
"2","2018-09-18 11:40:37","1","23040"
"2","2018-09-18 11:40:41","1","23041"
"2","2018-09-18 11:40:44","1","23042"
"2","2018-09-18 11:40:45","1","23043"
"2","2018-09-18 11:40:46","2","23045"
"2","2018-09-18 11:40:49","1","23046"
"2","2018-09-18 11:40:50","1","23047"
"2","2018-09-18 11:40:51","1","23048"
"2","2018-09-18 11:40:53","1","23049"
"2","2018-09-18 11:40:56","1","23050"
"2","2018-09-18 11:40:57","1","23051"
"2","2018-09-18 11:40:58","1","23052"
"2","2018-09-18 11:41:06","3","23055"
"2","2018-09-18 11:41:09","2","23057"
"2","2018-09-18 11:41:10","1","23058"
"2","2018-09-18 11:41:13","2","23060"
"2","2018-09-18 11:41:14","1","23061"
"2","2018-09-18 11:41:19","2","23063"
"2","2018-09-18 11:41:22","1","23064"
"2","2018-09-18 11:41:23","2","23066"
"2","2018-09-18 11:41:24","1","23067"
"2","2018-09-18 11:41:36","1","23068"
"2","2018-09-18 11:41:37","1","23069"
"2","2018-09-18 11:41:42","1","23070"
"2","2018-09-18 11:41:47","1","23071"
"2","2018-09-18 11:41:49","1","23072"
"2","2018-09-18 11:41:50","1","23073"
"2","2018-09-18 11:41:51","1","23074"
"2","2018-09-18 11:41:54","1","23075"
"2","2018-09-18 11:41:55","1","23076"
"2","2018-09-18 11:41:56","2","23078"
"2","2018-09-18 11:41:57","2","23080"
"2","2018-09-18 11:42:01","1","23081"
"2","2018-09-18 11:42:04","1","23082"
"2","2018-09-18 11:42:06","1","23083"
"2","2018-09-18 11:42:09","1","23084"
"2","2018-09-18 11:42:13","1","23085"
"2","2018-09-18 11:42:18","1","23086"
"2","2018-09-18 11:42:22","1","23087"
"2","2018-09-18 11:42:26","2","23089"
"2","2018-09-18 11:42:28","1","23090"
"2","2018-09-18 11:42:29","1","23091"
"2","2018-09-18 11:42:31","1","23092"
"2","2018-09-18 11:42:32","1","23093"
"2","2018-09-18 11:42:36","1","23094"
"2","2018-09-18 11:42:37","1","23095"
"2","2018-09-18 11:42:39","2","23097"
"2","2018-09-18 11:42:40","1","23098"
"2","2018-09-18 11:42:42","2","23100"
"2","2018-09-18 11:42:45","2","23102"
"2","2018-09-18 11:42:46","1","23103"
"2","2018-09-18 11:42:48","1","23104"
"2","2018-09-18 11:42:50","1","23105"
"2","2018-09-18 11:42:51","1","23106"
"2","2018-09-18 11:42:53","1","23107"
"2","2018-09-18 11:42:57","1","23108"
"2","2018-09-18 11:43:02","1","23109"
"2","2018-09-18 11:43:03","1","23110"
"2","2018-09-18 11:43:04","1","23111"
"2","2018-09-18 11:43:05","1","23112"
"2","2018-09-18 11:43:07","1","23113"
"2","2018-09-18 11:43:08","2","23115"
"2","2018-09-18 11:43:09","1","23116"
"2","2018-09-18 11:43:13","1","23117"
"2","2018-09-18 11:43:14","1","23118"
"2","2018-09-18 11:43:16","1","23119"
"2","2018-09-18 11:43:18","1","23120"
"2","2018-09-18 11:43:19","1","23121"
"2","2018-09-18 11:43:22","1","23122"
"2","2018-09-18 11:43:23","1","23123"
"2","2018-09-18 11:43:27","1","23124"
"2","2018-09-18 11:43:35","3","23127"
"2","2018-09-18 11:43:36","2","23129"
"2","2018-09-18 11:43:37","1","23130"
"2","2018-09-18 11:43:40","1","23131"
"2","2018-09-18 11:43:41","3","23134"
"2","2018-09-18 11:43:42","1","23135"
"2","2018-09-18 11:43:44","1","23136"
"2","2018-09-18 11:43:46","2","23138"
"2","2018-09-18 11:43:51","2","23140"
"2","2018-09-18 11:43:53","1","23141"
"2","2018-09-18 11:43:56","1","23142"
"2","2018-09-18 11:44:02","1","23143"
"2","2018-09-18 11:44:03","1","23144"
"2","2018-09-18 11:44:05","1","23145"
"2","2018-09-18 11:44:16","1","23146"
"2","2018-09-18 11:44:22","1","23147"
"2","2018-09-18 11:44:27","3","23150"
"2","2018-09-18 11:44:28","1","23151"
"2","2018-09-18 11:44:30","1","23152"
"2","2018-09-18 11:44:32","1","23153"
"2","2018-09-18 11:44:33","1","23154"
"2","2018-09-18 11:44:37","1","23155"
"2","2018-09-18 11:44:39","1","23156"
"2","2018-09-18 11:44:42","1","23157"
"2","2018-09-18 11:44:43","1","23158"
"2","2018-09-18 11:44:45","1","23159"
"2","2018-09-18 11:44:47","1","23160"
"2","2018-09-18 11:44:48","1","23161"
"2","2018-09-18 11:44:49","1","23162"
"2","2018-09-18 11:44:52","1","23163"
"2","2018-09-18 11:44:54","1","23164"
"2","2018-09-18 11:44:57","1","23165"
"2","2018-09-18 11:44:58","1","23166"
"2","2018-09-18 11:44:59","2","23168"
"2","2018-09-18 11:45:00","1","23169"
"2","2018-09-18 11:45:01","1","23170"
"2","2018-09-18 11:45:02","1","23171"
"2","2018-09-18 11:45:03","1","23172"
"2","2018-09-18 11:45:04","1","23173"
"2","2018-09-18 11:45:07","1","23174"
"2","2018-09-18 11:45:13","2","23176"
"2","2018-09-18 11:45:17","2","23178"
"2","2018-09-18 11:45:18","2","23180"
"2","2018-09-18 11:45:19","2","23182"
"2","2018-09-18 11:45:21","1","23183"
"2","2018-09-18 11:45:23","1","23184"
"2","2018-09-18 11:45:25","1","23185"
"2","2018-09-18 11:45:26","1","23186"
"2","2018-09-18 11:45:27","1","23187"
"2","2018-09-18 11:45:29","1","23188"
"2","2018-09-18 11:45:30","1","23189"
"2","2018-09-18 11:45:32","2","23191"
"2","2018-09-18 11:45:34","2","23193"
"2","2018-09-18 11:45:35","1","23194"
"2","2018-09-18 11:45:39","1","23195"
"2","2018-09-18 11:45:43","2","23197"
"2","2018-09-18 11:45:46","3","23200"
"2","2018-09-18 11:45:47","1","23201"
"2","2018-09-18 11:45:49","1","23202"
"2","2018-09-18 11:45:51","1","23203"
"2","2018-09-18 11:45:53","1","23204"
"2","2018-09-18 11:45:58","1","23205"
"2","2018-09-18 11:45:59","1","23206"
"2","2018-09-18 11:46:03","1","23207"
"2","2018-09-18 11:46:06","2","23209"
"2","2018-09-18 11:46:07","1","23210"
"2","2018-09-18 11:46:08","1","23211"
"2","2018-09-18 11:46:09","2","23213"
"2","2018-09-18 11:46:12","1","23214"
"2","2018-09-18 11:46:17","2","23216"
"2","2018-09-18 11:46:22","1","23217"
"2","2018-09-18 11:46:24","2","23219"
"2","2018-09-18 11:46:26","1","23220"
"2","2018-09-18 11:46:31","1","23221"
"2","2018-09-18 11:46:33","1","23222"
"2","2018-09-18 11:46:35","2","23224"
"2","2018-09-18 11:46:36","1","23225"
"2","2018-09-18 11:46:40","1","23226"
"2","2018-09-18 11:46:41","1","23227"
"2","2018-09-18 11:46:42","1","23228"
"2","2018-09-18 11:46:44","1","23229"
"2","2018-09-18 11:46:45","1","23230"
"2","2018-09-18 11:46:47","1","23231"
"2","2018-09-18 11:46:48","1","23232"
"2","2018-09-18 11:46:49","3","23235"
"2","2018-09-18 11:46:50","1","23236"
"2","2018-09-18 11:46:51","1","23237"
"2","2018-09-18 11:46:55","1","23238"
"2","2018-09-18 11:46:56","1","23239"
"2","2018-09-18 11:46:58","2","23241"
"2","2018-09-18 11:47:00","1","23242"
"2","2018-09-18 11:47:02","1","23243"
"2","2018-09-18 11:47:06","1","23244"
"2","2018-09-18 11:47:07","1","23245"
"2","2018-09-18 11:47:09","1","23246"
"2","2018-09-18 11:47:10","1","23247"
"2","2018-09-18 11:47:13","1","23248"
"2","2018-09-18 11:47:17","1","23249"
"2","2018-09-18 11:47:24","1","23250"
"2","2018-09-18 11:47:31","1","23251"
"2","2018-09-18 11:47:32","2","23253"
"2","2018-09-18 11:47:34","1","23254"
"2","2018-09-18 11:47:37","1","23255"
"2","2018-09-18 11:47:40","2","23257"
"2","2018-09-18 11:47:41","2","23259"
"2","2018-09-18 11:47:45","3","23262"
"2","2018-09-18 11:47:47","1","23263"
"2","2018-09-18 11:47:48","1","23264"
"2","2018-09-18 11:47:52","2","23266"
"2","2018-09-18 11:47:53","2","23268"
"2","2018-09-18 11:47:56","2","23270"
"2","2018-09-18 11:47:57","1","23271"
"2","2018-09-18 11:48:04","1","23272"
"2","2018-09-18 11:48:06","1","23273"
"2","2018-09-18 11:48:07","1","23274"
"2","2018-09-18 11:48:08","1","23275"
"2","2018-09-18 11:48:11","1","23276"
"2","2018-09-18 11:48:13","1","23277"
"2","2018-09-18 11:48:15","3","23280"
"2","2018-09-18 11:48:20","1","23281"
"2","2018-09-18 11:48:21","1","23282"
"2","2018-09-18 11:48:25","1","23283"
"2","2018-09-18 11:48:30","1","23284"
"2","2018-09-18 11:48:31","1","23285"
"2","2018-09-18 11:48:32","2","23287"
"2","2018-09-18 11:48:38","1","23288"
"2","2018-09-18 11:48:39","2","23290"
"2","2018-09-18 11:48:40","1","23291"
"2","2018-09-18 11:48:42","1","23292"
"2","2018-09-18 11:48:43","2","23294"
"2","2018-09-18 11:48:44","2","23296"
"2","2018-09-18 11:48:45","1","23297"
"2","2018-09-18 11:48:46","1","23298"
