"CardID","CardGroup","Route","SrcName","SrcLat","SrcLon"
"4974380","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4548760","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4337330","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3617220","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3545230","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3499370","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2523910","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2363580","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2297200","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2224260","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2071310","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1965130","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1936550","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1136760","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1134900","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1044890","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1007050","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1005070","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"924390","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13502160","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13496880","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13490010","Other Concession","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13409020","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13322350","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13320860","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13318770","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13317560","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13303520","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13215660","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13171680","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13170370","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13098020","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13059510","Tertiary","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12949520","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12836590","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12831760","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12746360","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12661690","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12614100","Tertiary","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12499940","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12184980","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12116250","Other Concession","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12098710","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12068580","Other Concession","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11959120","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11865360","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11724570","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11723700","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11723620","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11614450","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11590160","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11586870","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11395130","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11391560","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11198520","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11020890","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11009870","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10744050","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10707820","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10613960","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10574910","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9967630","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9763770","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9759910","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9752020","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9720670","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9589000","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9490290","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9277830","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9126930","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8660010","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8519800","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8476110","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8472160","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8471640","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8326990","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8254820","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8244720","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8233950","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7993910","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7976170","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7876180","Other Concession","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7840950","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7694640","Student","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7592860","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7494320","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7235470","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6939880","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6368820","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6148540","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5836230","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5467050","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5449700","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4974380","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4548760","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4337330","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3617220","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3545230","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3499370","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2523910","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2363580","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2297200","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2224260","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2071310","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1965130","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1936550","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1136760","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1134900","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1044890","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1007050","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1005070","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"924390","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13502160","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13496880","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13490010","Other Concession","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13409020","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13322350","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13320860","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13318770","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13317560","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13303520","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13215660","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13171680","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13170370","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13098020","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13059510","Tertiary","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12949520","Senior_Aged Pension","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12836590","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12831760","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12746360","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12661690","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12614100","Tertiary","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12499940","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12184980","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12116250","Other Concession","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12098710","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12068580","Other Concession","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11959120","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11865360","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11724570","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11723700","Senior_Aged Pension","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11723620","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11614450","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11590160","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11586870","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11395130","Senior_Aged Pension","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11391560","Senior_Aged Pension","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11198520","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11020890","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11009870","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10744050","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10707820","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10613960","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10574910","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9967630","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9763770","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9759910","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9752020","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9720670","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9589000","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9490290","Senior_Aged Pension","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9277830","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9126930","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8660010","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8519800","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8476110","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8472160","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8471640","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8326990","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8254820","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8244720","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8233950","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7993910","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7976170","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7876180","Other Concession","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7840950","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7694640","Student","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7592860","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7494320","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7235470","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6939880","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6368820","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6148540","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5836230","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5467050","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5449700","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4974380","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4548760","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4337330","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3617220","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3545230","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3499370","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2523910","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2363580","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2297200","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2224260","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2071310","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1965130","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1936550","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1136760","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1134900","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1044890","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1007050","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1005070","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"924390","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
